instancias/instancia26.txt_3_currentGA	instancias/instancia26.txt_3_bestGA	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
5.95633e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.0541e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.01695e+06	5.69749e+06	
6.09777e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.08984e+06	5.69749e+06	
6.03267e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
5.96794e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.07316e+06	5.69749e+06	
6.03852e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03959e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.11105e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03842e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
5.97572e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03854e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.02855e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03854e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
5.9185e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.02855e+06	5.69749e+06	
6.02855e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
5.96152e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
5.96152e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03579e+06	5.69749e+06	
6.09519e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.03965e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.0329e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.04147e+06	5.69749e+06	
6.03894e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
6.06161e+06	5.69749e+06	
5.99145e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.93655e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
5.99936e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05217e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.92079e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05871e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.96501e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05447e+06	5.69749e+06	
6.05107e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.06207e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05118e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.03388e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05845e+06	5.69749e+06	
6.01415e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.01186e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.06124e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.00507e+06	5.69749e+06	
6.04433e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.00328e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.06176e+06	5.69749e+06	
6.05676e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.02798e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.02798e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05192e+06	5.69749e+06	
6.0268e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.96597e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.96395e+06	5.69749e+06	
6.06042e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.998e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.95542e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.03456e+06	5.69749e+06	
6.05823e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
5.97278e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05391e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05612e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.03067e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.05165e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
5.86973e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.01475e+06	5.69749e+06	
6.03559e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.11606e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.0969e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.07365e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
5.9531e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.0384e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.02718e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.10374e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03924e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.08015e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.0299e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.01873e+06	5.69749e+06	
6.04539e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
6.03451e+06	5.69749e+06	
6.03357e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.85883e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9155e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.9188e+06	5.69749e+06	
5.77821e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
5.99899e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
5.89045e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.01414e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.03863e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06345e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.07121e+06	5.69749e+06	
6.06345e+06	5.69749e+06	
5.99484e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.02298e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
5.99484e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.03869e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.07341e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06171e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.13455e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06624e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.10865e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.10656e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.0626e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.12778e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.06822e+06	5.69749e+06	
6.10343e+06	5.69749e+06	
6.01355e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.05519e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07049e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
6.07669e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.98997e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.96495e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.89715e+06	5.69749e+06	
5.98364e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.99541e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.93294e+06	5.69749e+06	
5.95482e+06	5.69749e+06	
5.92303e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
5.86956e+06	5.69749e+06	
5.97118e+06	5.69749e+06	
