instancia26.txt_2_best	instancia26.txt_2_current	
5.65569e+06	6.01687e+06	
5.65569e+06	6.08007e+06	
5.65569e+06	6.04855e+06	
5.65569e+06	6.04387e+06	
5.65569e+06	6.08894e+06	
5.65569e+06	6.21345e+06	
5.65569e+06	6.10935e+06	
5.65569e+06	6.17339e+06	
5.65569e+06	6.04093e+06	
5.65569e+06	6.05888e+06	
5.65569e+06	6.09754e+06	
5.65569e+06	6.07558e+06	
5.65569e+06	6.01947e+06	
5.65569e+06	6.14964e+06	
5.65569e+06	6.07961e+06	
5.65569e+06	6.09088e+06	
5.65569e+06	6.06556e+06	
5.65569e+06	5.95541e+06	
5.65569e+06	6.02022e+06	
5.65569e+06	5.91651e+06	
5.65569e+06	6.01499e+06	
5.65569e+06	6.18617e+06	
5.65569e+06	6.09352e+06	
5.65569e+06	6.13964e+06	
5.65569e+06	6.1812e+06	
5.65569e+06	6.15541e+06	
5.65569e+06	6.10728e+06	
5.65569e+06	6.07282e+06	
5.65569e+06	6.01686e+06	
5.65569e+06	6.20827e+06	
5.65569e+06	6.1855e+06	
5.65569e+06	6.14054e+06	
5.65569e+06	6.12964e+06	
5.65569e+06	6.04497e+06	
5.65569e+06	6.07246e+06	
5.65569e+06	6.26301e+06	
5.65569e+06	6.06912e+06	
5.65569e+06	5.98975e+06	
5.65569e+06	6.11097e+06	
5.65569e+06	6.06738e+06	
5.65569e+06	6.09597e+06	
5.65569e+06	6.06158e+06	
5.65569e+06	6.13042e+06	
5.65569e+06	6.11829e+06	
5.65569e+06	6.02755e+06	
5.65569e+06	5.98077e+06	
5.65569e+06	6.07679e+06	
5.65569e+06	6.13674e+06	
5.65569e+06	6.07511e+06	
5.65569e+06	6.1761e+06	
5.65569e+06	5.97969e+06	
5.65569e+06	6.16949e+06	
5.65569e+06	6.06413e+06	
5.65569e+06	6.12143e+06	
5.65569e+06	6.16461e+06	
5.65569e+06	6.103e+06	
5.65569e+06	6.09728e+06	
5.65569e+06	6.1673e+06	
5.65569e+06	6.0143e+06	
5.65569e+06	6.15326e+06	
5.65569e+06	6.10875e+06	
5.65569e+06	6.13955e+06	
5.65569e+06	6.15682e+06	
5.65569e+06	6.03594e+06	
5.65569e+06	6.0469e+06	
5.65569e+06	6.1057e+06	
5.65569e+06	6.05668e+06	
5.65569e+06	6.11211e+06	
5.65569e+06	6.09571e+06	
5.65569e+06	6.07036e+06	
5.65569e+06	6.12575e+06	
5.65569e+06	6.19961e+06	
5.65569e+06	6.00795e+06	
5.65569e+06	6.05188e+06	
5.65569e+06	6.04213e+06	
5.65569e+06	6.10639e+06	
5.65569e+06	6.10012e+06	
5.65569e+06	6.11744e+06	
5.65569e+06	5.95131e+06	
5.65569e+06	6.03455e+06	
5.65569e+06	6.14298e+06	
5.65569e+06	6.02825e+06	
5.65569e+06	6.21442e+06	
5.65569e+06	6.15318e+06	
5.65569e+06	6.20015e+06	
5.65569e+06	6.13077e+06	
5.65569e+06	6.12222e+06	
5.65569e+06	6.12407e+06	
5.65569e+06	6.03042e+06	
5.65569e+06	6.22256e+06	
5.65569e+06	6.03881e+06	
5.65569e+06	6.04724e+06	
5.65569e+06	6.11916e+06	
5.65569e+06	6.10065e+06	
5.65569e+06	6.07968e+06	
5.65569e+06	6.12446e+06	
5.65569e+06	6.13236e+06	
5.65569e+06	6.0258e+06	
5.65569e+06	6.19122e+06	
5.65569e+06	6.0627e+06	
5.65569e+06	6.08307e+06	
5.65569e+06	6.12717e+06	
5.65569e+06	6.09238e+06	
5.65569e+06	6.02864e+06	
5.65569e+06	6.19442e+06	
5.65569e+06	6.04657e+06	
5.65569e+06	6.17402e+06	
5.65569e+06	6.10921e+06	
5.65569e+06	6.03567e+06	
5.65569e+06	6.06963e+06	
5.65569e+06	6.18006e+06	
5.65569e+06	6.04921e+06	
5.65569e+06	6.26188e+06	
5.65569e+06	6.06376e+06	
5.65569e+06	6.11146e+06	
5.65569e+06	6.01002e+06	
5.65569e+06	6.07547e+06	
5.65569e+06	6.01461e+06	
5.65569e+06	6.05758e+06	
5.65569e+06	6.07079e+06	
5.65569e+06	6.0432e+06	
5.65569e+06	6.05217e+06	
5.65569e+06	6.03438e+06	
5.65569e+06	6.02582e+06	
5.65569e+06	6.17763e+06	
5.65569e+06	6.12408e+06	
5.65569e+06	6.10448e+06	
5.65569e+06	6.17059e+06	
5.65569e+06	6.00719e+06	
5.65569e+06	6.16733e+06	
5.65569e+06	6.01828e+06	
5.65569e+06	6.06491e+06	
5.65569e+06	6.04439e+06	
5.65569e+06	6.14224e+06	
5.65569e+06	6.11954e+06	
5.65569e+06	6.14705e+06	
5.65569e+06	6.06233e+06	
5.65569e+06	6.06679e+06	
5.65569e+06	6.06912e+06	
5.65569e+06	6.08776e+06	
5.65569e+06	6.05912e+06	
5.65569e+06	6.1175e+06	
5.65569e+06	6.0256e+06	
5.65569e+06	5.99356e+06	
5.65569e+06	6.07235e+06	
5.65569e+06	6.12306e+06	
5.65569e+06	5.98788e+06	
5.65569e+06	5.98318e+06	
5.65569e+06	6.04215e+06	
5.65569e+06	6.08983e+06	
5.65569e+06	6.01742e+06	
5.65569e+06	5.9079e+06	
5.65569e+06	6.06956e+06	
5.65569e+06	6.11882e+06	
5.65569e+06	6.00304e+06	
5.65569e+06	6.21023e+06	
5.65569e+06	6.08735e+06	
5.65569e+06	6.13109e+06	
5.65569e+06	6.02081e+06	
5.65569e+06	6.01826e+06	
5.65569e+06	6.05859e+06	
5.65569e+06	6.03062e+06	
5.65569e+06	6.05014e+06	
5.65569e+06	6.24311e+06	
5.65569e+06	6.12002e+06	
5.65569e+06	6.12181e+06	
5.65569e+06	6.06038e+06	
5.65569e+06	6.04805e+06	
5.65569e+06	6.13833e+06	
5.65569e+06	6.03655e+06	
5.65569e+06	6.13529e+06	
5.65569e+06	6.07505e+06	
5.65569e+06	6.23789e+06	
5.65569e+06	6.19072e+06	
5.65569e+06	6.16455e+06	
5.65569e+06	6.07422e+06	
5.65569e+06	6.04343e+06	
5.65569e+06	6.16614e+06	
5.65569e+06	5.99269e+06	
5.65569e+06	6.01704e+06	
5.65569e+06	6.12298e+06	
5.65569e+06	6.06302e+06	
5.65569e+06	6.17632e+06	
5.65569e+06	5.98531e+06	
5.65569e+06	6.10992e+06	
5.65569e+06	6.1404e+06	
5.65569e+06	6.05809e+06	
5.65569e+06	6.0327e+06	
5.65569e+06	6.06557e+06	
5.65569e+06	6.13521e+06	
5.65569e+06	6.08781e+06	
5.65569e+06	6.02658e+06	
5.65569e+06	6.09076e+06	
5.65569e+06	6.00696e+06	
5.65569e+06	6.08828e+06	
5.65569e+06	6.17817e+06	
5.65569e+06	6.09681e+06	
5.65569e+06	6.18087e+06	
5.65569e+06	6.05931e+06	
5.65569e+06	6.22413e+06	
5.65569e+06	6.04731e+06	
5.65569e+06	6.10177e+06	
5.65569e+06	6.01586e+06	
5.65569e+06	6.23098e+06	
5.65569e+06	5.99238e+06	
5.65569e+06	6.17e+06	
5.65569e+06	6.08666e+06	
5.65569e+06	6.0571e+06	
5.65569e+06	6.06722e+06	
5.65569e+06	6.12754e+06	
5.65569e+06	6.05931e+06	
5.65569e+06	6.13322e+06	
5.65569e+06	5.96774e+06	
5.65569e+06	6.13854e+06	
5.65569e+06	6.12762e+06	
5.65569e+06	6.168e+06	
5.65569e+06	6.01968e+06	
5.65569e+06	6.06049e+06	
5.65569e+06	6.09109e+06	
5.65569e+06	6.15613e+06	
5.65569e+06	6.09623e+06	
5.65569e+06	6.2217e+06	
5.65569e+06	6.16642e+06	
5.65569e+06	6.06995e+06	
5.65569e+06	6.15143e+06	
5.65569e+06	6.10478e+06	
5.65569e+06	6.02407e+06	
5.65569e+06	6.13312e+06	
5.65569e+06	6.0658e+06	
5.65569e+06	6.0602e+06	
5.65569e+06	6.10349e+06	
5.65569e+06	6.11993e+06	
5.65569e+06	6.0157e+06	
5.65569e+06	6.13539e+06	
5.65569e+06	6.18722e+06	
5.65569e+06	6.20677e+06	
5.65569e+06	6.13973e+06	
5.65569e+06	6.01574e+06	
5.65569e+06	6.07222e+06	
5.65569e+06	6.07533e+06	
5.65569e+06	6.14779e+06	
5.65569e+06	6.04471e+06	
5.65569e+06	6.09875e+06	
5.65569e+06	6.11746e+06	
5.65569e+06	6.07429e+06	
5.65569e+06	6.01264e+06	
5.65569e+06	6.05514e+06	
5.65569e+06	5.98351e+06	
5.65569e+06	6.05949e+06	
5.65569e+06	6.07177e+06	
5.65569e+06	6.16828e+06	
5.65569e+06	6.15031e+06	
5.65569e+06	6.06008e+06	
5.65569e+06	6.14766e+06	
5.65569e+06	6.13524e+06	
5.65569e+06	6.08816e+06	
5.65569e+06	6.07211e+06	
5.65569e+06	6.1145e+06	
5.65569e+06	6.11999e+06	
5.65569e+06	6.08737e+06	
5.65569e+06	6.14207e+06	
5.65569e+06	6.01494e+06	
5.65569e+06	5.99052e+06	
5.65569e+06	6.09248e+06	
5.65569e+06	6.04248e+06	
5.65569e+06	6.01602e+06	
5.65569e+06	6.12481e+06	
5.65569e+06	5.95697e+06	
5.65569e+06	6.16544e+06	
5.65569e+06	6.1189e+06	
5.65569e+06	6.1438e+06	
5.65569e+06	6.10498e+06	
5.65569e+06	6.10357e+06	
5.65569e+06	6.11331e+06	
5.65569e+06	6.03006e+06	
5.65569e+06	6.07962e+06	
5.65569e+06	6.14422e+06	
5.65569e+06	6.11117e+06	
5.65569e+06	6.0012e+06	
5.65569e+06	6.15533e+06	
5.65569e+06	5.97159e+06	
5.65569e+06	6.04249e+06	
5.65569e+06	6.05337e+06	
5.65569e+06	6.21319e+06	
5.65569e+06	6.00524e+06	
5.65569e+06	6.07368e+06	
5.65569e+06	6.15239e+06	
5.65569e+06	6.03762e+06	
5.65569e+06	6.1588e+06	
5.65569e+06	6.13898e+06	
5.65569e+06	6.08051e+06	
5.65569e+06	6.06964e+06	
5.65569e+06	6.12881e+06	
5.65569e+06	6.16105e+06	
5.65569e+06	6.11433e+06	
5.65569e+06	6.16932e+06	
5.65569e+06	6.09646e+06	
5.65569e+06	6.10962e+06	
5.65569e+06	6.05601e+06	
5.65569e+06	6.0064e+06	
5.65569e+06	6.08727e+06	
5.65569e+06	6.12871e+06	
5.65569e+06	6.07288e+06	
5.65569e+06	6.00472e+06	
5.65569e+06	6.13736e+06	
5.65569e+06	6.09891e+06	
5.65569e+06	6.14893e+06	
5.65569e+06	6.01032e+06	
5.65569e+06	6.02011e+06	
5.65569e+06	6.08307e+06	
5.65569e+06	6.13215e+06	
5.65569e+06	5.96449e+06	
5.65569e+06	6.026e+06	
5.65569e+06	6.10168e+06	
5.65569e+06	6.1547e+06	
5.65569e+06	6.10359e+06	
5.65569e+06	6.03993e+06	
5.65569e+06	6.0681e+06	
5.65569e+06	6.05413e+06	
5.65569e+06	6.20477e+06	
5.65569e+06	6.08789e+06	
5.65569e+06	6.10805e+06	
5.65569e+06	6.07429e+06	
5.65569e+06	6.09036e+06	
5.65569e+06	6.09855e+06	
5.65569e+06	6.08787e+06	
5.65569e+06	6.03434e+06	
5.65569e+06	6.04595e+06	
5.65569e+06	6.10487e+06	
5.65569e+06	5.9967e+06	
5.65569e+06	6.04747e+06	
5.65569e+06	6.16604e+06	
5.65569e+06	6.07668e+06	
5.65569e+06	6.12163e+06	
5.65569e+06	6.08034e+06	
5.65569e+06	6.24497e+06	
5.65569e+06	6.19591e+06	
5.65569e+06	6.10319e+06	
5.65569e+06	6.18982e+06	
5.65569e+06	6.19696e+06	
5.65569e+06	6.03645e+06	
5.65569e+06	6.17545e+06	
5.65569e+06	6.18211e+06	
5.65569e+06	6.07691e+06	
5.65569e+06	6.14388e+06	
5.65569e+06	6.07505e+06	
5.65569e+06	5.97775e+06	
5.65569e+06	6.18211e+06	
5.65569e+06	6.09851e+06	
5.65569e+06	6.0541e+06	
5.65569e+06	6.025e+06	
5.65569e+06	6.11853e+06	
5.65569e+06	6.05249e+06	
5.65569e+06	6.09307e+06	
5.65569e+06	6.11301e+06	
5.65569e+06	6.12704e+06	
5.65569e+06	6.05838e+06	
5.65569e+06	6.11532e+06	
5.65569e+06	6.00866e+06	
5.65569e+06	6.06366e+06	
5.65569e+06	6.21674e+06	
5.65569e+06	6.23875e+06	
5.65569e+06	6.1059e+06	
5.65569e+06	6.19944e+06	
5.65569e+06	6.19761e+06	
5.65569e+06	6.15783e+06	
5.65569e+06	6.04872e+06	
5.65569e+06	6.16202e+06	
5.65569e+06	6.18121e+06	
5.65569e+06	6.06908e+06	
5.65569e+06	6.07092e+06	
5.65569e+06	6.06395e+06	
5.65569e+06	6.10491e+06	
5.65569e+06	6.24307e+06	
5.65569e+06	6.15372e+06	
5.65569e+06	6.13127e+06	
5.65569e+06	6.2141e+06	
5.65569e+06	6.12608e+06	
5.65569e+06	6.18847e+06	
5.65569e+06	6.01238e+06	
5.65569e+06	6.05567e+06	
5.65569e+06	6.0535e+06	
5.65569e+06	6.06532e+06	
5.65569e+06	6.13129e+06	
5.65569e+06	6.11042e+06	
5.65569e+06	6.18964e+06	
5.65569e+06	6.11708e+06	
5.65569e+06	6.05112e+06	
5.65569e+06	6.1999e+06	
5.65569e+06	6.00629e+06	
5.65569e+06	6.18914e+06	
5.65569e+06	6.02304e+06	
5.65569e+06	6.08214e+06	
5.65569e+06	6.09385e+06	
5.65569e+06	6.11544e+06	
5.65569e+06	6.1074e+06	
5.65569e+06	6.11861e+06	
5.65569e+06	6.12323e+06	
5.65569e+06	6.04794e+06	
5.65569e+06	6.11878e+06	
5.65569e+06	5.99216e+06	
5.65569e+06	6.16116e+06	
5.65569e+06	6.08533e+06	
5.65569e+06	6.09732e+06	
5.65569e+06	6.17461e+06	
5.65569e+06	6.10968e+06	
5.65569e+06	6.03061e+06	
5.65569e+06	6.01128e+06	
5.65569e+06	6.09168e+06	
5.65569e+06	6.11353e+06	
5.65569e+06	6.02294e+06	
5.65569e+06	5.99653e+06	
5.65569e+06	6.01885e+06	
5.65569e+06	6.21786e+06	
5.65569e+06	5.98741e+06	
5.65569e+06	6.04056e+06	
5.65569e+06	6.12057e+06	
5.65569e+06	6.09839e+06	
5.65569e+06	6.31665e+06	
5.65569e+06	6.00893e+06	
5.65569e+06	6.06211e+06	
5.65569e+06	6.05221e+06	
5.65569e+06	6.08139e+06	
5.65569e+06	6.10383e+06	
5.65569e+06	6.30801e+06	
5.65569e+06	6.1416e+06	
5.65569e+06	6.06001e+06	
5.65569e+06	6.01627e+06	
5.65569e+06	5.93351e+06	
5.65569e+06	6.08852e+06	
5.65569e+06	5.98789e+06	
5.65569e+06	6.10105e+06	
5.65569e+06	5.99663e+06	
5.65569e+06	6.0553e+06	
5.65569e+06	6.02357e+06	
5.65569e+06	6.1626e+06	
5.65569e+06	6.14927e+06	
5.65569e+06	6.10563e+06	
5.65569e+06	6.15888e+06	
5.65569e+06	6.02797e+06	
5.65569e+06	6.13869e+06	
5.65569e+06	6.07014e+06	
5.65569e+06	6.11157e+06	
5.65569e+06	6.07469e+06	
5.65569e+06	6.22831e+06	
5.65569e+06	6.0872e+06	
5.65569e+06	6.14245e+06	
5.65569e+06	6.06427e+06	
5.65569e+06	6.10253e+06	
5.65569e+06	6.07453e+06	
5.65569e+06	5.98115e+06	
5.65569e+06	6.08658e+06	
5.65569e+06	6.12531e+06	
5.65569e+06	5.97234e+06	
5.65569e+06	6.24536e+06	
5.65569e+06	6.06763e+06	
5.65569e+06	6.10128e+06	
5.65569e+06	6.0217e+06	
5.65569e+06	6.02876e+06	
5.65569e+06	6.18545e+06	
5.65569e+06	6.1424e+06	
5.65569e+06	6.05366e+06	
5.65569e+06	6.15739e+06	
5.65569e+06	6.14606e+06	
5.65569e+06	6.10457e+06	
5.65569e+06	6.07337e+06	
5.65569e+06	6.16504e+06	
5.65569e+06	6.09672e+06	
5.65569e+06	6.26562e+06	
5.65569e+06	6.1225e+06	
5.65569e+06	6.10794e+06	
5.65569e+06	6.06954e+06	
5.65569e+06	6.05364e+06	
5.65569e+06	6.20924e+06	
5.65569e+06	6.14348e+06	
5.65569e+06	6.05634e+06	
5.65569e+06	6.10474e+06	
5.65569e+06	6.17197e+06	
5.65569e+06	6.00051e+06	
5.65569e+06	5.98179e+06	
5.65569e+06	6.12189e+06	
5.65569e+06	6.13289e+06	
5.65569e+06	6.01959e+06	
5.65569e+06	6.12446e+06	
5.65569e+06	6.05247e+06	
5.65569e+06	6.06694e+06	
5.65569e+06	6.16158e+06	
5.65569e+06	6.06312e+06	
5.65569e+06	6.10189e+06	
5.65569e+06	6.01625e+06	
5.65569e+06	6.22608e+06	
5.65569e+06	6.07495e+06	
5.65569e+06	6.13156e+06	
5.65569e+06	6.15345e+06	
5.65569e+06	6.0725e+06	
5.65569e+06	6.11216e+06	
5.65569e+06	6.03191e+06	
5.65569e+06	6.09765e+06	
5.65569e+06	6.04953e+06	
5.65569e+06	6.08533e+06	
5.65569e+06	6.06895e+06	
5.65569e+06	6.1949e+06	
5.65569e+06	6.0963e+06	
5.65569e+06	6.04982e+06	
5.65569e+06	6.17699e+06	
5.65569e+06	6.02706e+06	
5.65569e+06	6.15931e+06	
5.65569e+06	6.1923e+06	
5.65569e+06	6.10796e+06	
5.65569e+06	6.05016e+06	
5.65569e+06	6.11972e+06	
5.65569e+06	6.11396e+06	
5.65569e+06	6.14013e+06	
5.65569e+06	5.96204e+06	
5.65569e+06	6.15973e+06	
5.65569e+06	5.97408e+06	
5.65569e+06	6.07228e+06	
5.65569e+06	6.12948e+06	
5.65569e+06	6.01371e+06	
5.65569e+06	6.20142e+06	
5.65569e+06	5.99064e+06	
5.65569e+06	5.9977e+06	
5.65569e+06	6.0509e+06	
5.65569e+06	6.12792e+06	
5.65569e+06	6.06779e+06	
5.65569e+06	5.97835e+06	
5.65569e+06	6.03953e+06	
5.65569e+06	6.02281e+06	
5.65569e+06	5.98221e+06	
5.65569e+06	6.06421e+06	
5.65569e+06	6.0603e+06	
5.65569e+06	6.07239e+06	
5.65569e+06	6.03786e+06	
5.65569e+06	6.08128e+06	
5.65569e+06	6.08505e+06	
5.65569e+06	6.08624e+06	
5.65569e+06	6.08463e+06	
5.65569e+06	6.08074e+06	
5.65569e+06	6.25156e+06	
5.65569e+06	6.12764e+06	
5.65569e+06	6.14111e+06	
5.65569e+06	6.10055e+06	
5.65569e+06	6.01789e+06	
5.65569e+06	6.14487e+06	
5.65569e+06	6.15069e+06	
5.65569e+06	6.04203e+06	
5.65569e+06	6.10737e+06	
5.65569e+06	6.0989e+06	
5.65569e+06	6.15618e+06	
5.65569e+06	6.09387e+06	
5.65569e+06	6.11353e+06	
5.65569e+06	6.1716e+06	
5.65569e+06	6.01642e+06	
5.65569e+06	6.05796e+06	
5.65569e+06	6.11005e+06	
5.65569e+06	5.97234e+06	
5.65569e+06	6.03891e+06	
5.65569e+06	6.19938e+06	
5.65569e+06	6.02492e+06	
5.65569e+06	6.01811e+06	
5.65569e+06	5.96078e+06	
5.65569e+06	6.07172e+06	
5.65569e+06	6.06821e+06	
5.65569e+06	6.16528e+06	
5.65569e+06	6.06049e+06	
5.65569e+06	6.1727e+06	
5.65569e+06	6.07046e+06	
5.65569e+06	6.15715e+06	
5.65569e+06	6.07524e+06	
5.65569e+06	6.00462e+06	
5.65569e+06	6.1808e+06	
5.65569e+06	6.10701e+06	
5.65569e+06	6.09045e+06	
5.65569e+06	6.05557e+06	
5.65569e+06	6.04091e+06	
5.65569e+06	6.16151e+06	
5.65569e+06	6.11233e+06	
5.65569e+06	6.21907e+06	
5.65569e+06	6.07763e+06	
5.65569e+06	6.04876e+06	
5.65569e+06	6.14873e+06	
5.65569e+06	6.07298e+06	
5.65569e+06	6.11037e+06	
5.65569e+06	6.05102e+06	
5.65569e+06	6.15678e+06	
5.65569e+06	6.10615e+06	
5.65569e+06	6.15688e+06	
5.65569e+06	6.06317e+06	
5.65569e+06	6.05816e+06	
5.65569e+06	6.0131e+06	
5.65569e+06	6.12436e+06	
5.65569e+06	6.13907e+06	
5.65569e+06	6.05552e+06	
5.65569e+06	6.14412e+06	
5.65569e+06	6.06854e+06	
5.65569e+06	6.13571e+06	
5.65569e+06	6.11581e+06	
5.65569e+06	6.17732e+06	
5.65569e+06	6.123e+06	
5.65569e+06	6.15681e+06	
5.65569e+06	6.19738e+06	
5.65569e+06	6.05545e+06	
5.65569e+06	6.06557e+06	
5.65569e+06	6.08238e+06	
5.65569e+06	6.0126e+06	
5.65569e+06	6.08895e+06	
5.65569e+06	6.17399e+06	
5.65569e+06	6.15127e+06	
5.65569e+06	6.19348e+06	
5.65569e+06	6.00042e+06	
5.65569e+06	6.2429e+06	
5.65569e+06	6.06232e+06	
5.65569e+06	6.05274e+06	
5.65569e+06	6.07451e+06	
5.65569e+06	6.06603e+06	
5.65569e+06	6.13433e+06	
5.65569e+06	6.14113e+06	
5.65569e+06	6.08442e+06	
5.65569e+06	6.02012e+06	
5.65569e+06	6.10111e+06	
5.65569e+06	6.13795e+06	
5.65569e+06	6.05652e+06	
5.65569e+06	6.0841e+06	
5.65569e+06	5.99582e+06	
5.65569e+06	5.95313e+06	
5.65569e+06	6.15071e+06	
5.65569e+06	6.09857e+06	
5.65569e+06	6.01619e+06	
5.65569e+06	6.01744e+06	
5.65569e+06	6.07473e+06	
5.65569e+06	6.01638e+06	
5.65569e+06	6.10182e+06	
5.65569e+06	6.13891e+06	
5.65569e+06	6.19628e+06	
5.65569e+06	6.07683e+06	
5.65569e+06	6.10382e+06	
5.65569e+06	6.09426e+06	
5.65569e+06	6.02149e+06	
5.65569e+06	6.09884e+06	
5.65569e+06	6.12988e+06	
5.65569e+06	6.07172e+06	
5.65569e+06	6.12938e+06	
5.65569e+06	6.082e+06	
5.65569e+06	6.04356e+06	
5.65569e+06	6.00658e+06	
5.65569e+06	6.14038e+06	
5.65569e+06	6.02557e+06	
5.65569e+06	6.09103e+06	
5.65569e+06	5.98202e+06	
5.65569e+06	6.0327e+06	
5.65569e+06	6.04626e+06	
5.65569e+06	6.06964e+06	
5.65569e+06	6.04752e+06	
5.65569e+06	6.05042e+06	
5.65569e+06	6.12469e+06	
5.65569e+06	6.15925e+06	
5.65569e+06	6.07266e+06	
5.65569e+06	6.13096e+06	
5.65569e+06	6.18305e+06	
5.65569e+06	6.02553e+06	
5.65569e+06	6.14097e+06	
5.65569e+06	6.15554e+06	
5.65569e+06	6.25729e+06	
5.65569e+06	6.05232e+06	
5.65569e+06	6.06913e+06	
5.65569e+06	6.08641e+06	
5.65569e+06	6.00249e+06	
5.65569e+06	6.07993e+06	
5.65569e+06	6.06936e+06	
5.65569e+06	6.05554e+06	
5.65569e+06	6.08617e+06	
5.65569e+06	6.20444e+06	
5.65569e+06	6.00289e+06	
5.65569e+06	6.16719e+06	
5.65569e+06	6.19836e+06	
5.65569e+06	6.0603e+06	
5.65569e+06	6.03453e+06	
5.65569e+06	6.08991e+06	
5.65569e+06	6.04416e+06	
5.65569e+06	6.03926e+06	
5.65569e+06	6.07449e+06	
5.65569e+06	5.98043e+06	
5.65569e+06	6.19939e+06	
5.65569e+06	5.96951e+06	
5.65569e+06	6.1964e+06	
5.65569e+06	6.08207e+06	
5.65569e+06	6.01372e+06	
5.65569e+06	6.07051e+06	
5.65569e+06	6.26386e+06	
5.65569e+06	6.10285e+06	
5.65569e+06	6.11857e+06	
5.65569e+06	6.06021e+06	
5.65569e+06	6.00111e+06	
5.65569e+06	6.06068e+06	
5.65569e+06	6.04959e+06	
5.65569e+06	5.99219e+06	
5.65569e+06	6.10162e+06	
5.65569e+06	6.12526e+06	
5.65569e+06	6.03947e+06	
5.65569e+06	6.02382e+06	
5.65569e+06	6.08697e+06	
5.65569e+06	6.21014e+06	
5.65569e+06	6.21548e+06	
5.65569e+06	6.1373e+06	
5.65569e+06	6.12651e+06	
5.65569e+06	6.13171e+06	
5.65569e+06	6.12603e+06	
5.65569e+06	6.03834e+06	
5.65569e+06	6.13672e+06	
5.65569e+06	6.14172e+06	
5.65569e+06	6.11234e+06	
5.65569e+06	6.15275e+06	
5.65569e+06	6.07133e+06	
5.65569e+06	6.17511e+06	
5.65569e+06	6.12805e+06	
5.65569e+06	6.18472e+06	
5.65569e+06	6.10756e+06	
5.65569e+06	6.11528e+06	
5.65569e+06	6.03251e+06	
5.65569e+06	6.08292e+06	
5.65569e+06	6.07219e+06	
5.65569e+06	6.02943e+06	
5.65569e+06	5.99666e+06	
5.65569e+06	6.13603e+06	
5.65569e+06	6.19148e+06	
5.65569e+06	6.14387e+06	
5.65569e+06	5.99317e+06	
5.65569e+06	6.05506e+06	
5.65569e+06	6.07429e+06	
5.65569e+06	6.06568e+06	
5.65569e+06	6.13127e+06	
5.65569e+06	6.01775e+06	
5.65569e+06	6.09901e+06	
5.65569e+06	6.08493e+06	
5.65569e+06	6.04168e+06	
5.65569e+06	6.05135e+06	
5.65569e+06	6.06614e+06	
5.65569e+06	6.07221e+06	
5.65569e+06	6.06251e+06	
5.65569e+06	6.01482e+06	
5.65569e+06	5.92193e+06	
5.65569e+06	6.06433e+06	
5.65569e+06	6.00462e+06	
5.65569e+06	6.20833e+06	
5.65569e+06	6.11339e+06	
5.65569e+06	6.02045e+06	
5.65569e+06	6.08416e+06	
5.65569e+06	6.01698e+06	
5.65569e+06	6.12726e+06	
5.65569e+06	6.01261e+06	
5.65569e+06	6.05293e+06	
5.65569e+06	6.08355e+06	
5.65569e+06	6.05733e+06	
5.65569e+06	5.98255e+06	
5.65569e+06	6.12231e+06	
5.65569e+06	6.11423e+06	
5.65569e+06	6.11836e+06	
5.65569e+06	6.09038e+06	
5.65569e+06	6.08683e+06	
5.65569e+06	6.18864e+06	
5.65569e+06	6.06158e+06	
5.65569e+06	6.04952e+06	
5.65569e+06	6.18455e+06	
5.65569e+06	6.0882e+06	
5.65569e+06	6.06174e+06	
5.65569e+06	6.0096e+06	
5.65569e+06	6.10269e+06	
5.65569e+06	6.23447e+06	
5.65569e+06	6.13153e+06	
5.65569e+06	6.1138e+06	
5.65569e+06	6.0955e+06	
5.65569e+06	6.09522e+06	
5.65569e+06	6.10035e+06	
5.65569e+06	6.0065e+06	
5.65569e+06	6.09042e+06	
5.65569e+06	6.11411e+06	
5.65569e+06	6.05491e+06	
5.65569e+06	6.12158e+06	
5.65569e+06	6.07004e+06	
5.65569e+06	6.03201e+06	
5.65569e+06	6.06557e+06	
5.65569e+06	6.23479e+06	
5.65569e+06	6.13178e+06	
5.65569e+06	6.13148e+06	
5.65569e+06	6.12328e+06	
5.65569e+06	6.00418e+06	
5.65569e+06	6.07307e+06	
5.65569e+06	6.08183e+06	
5.65569e+06	6.20409e+06	
5.65569e+06	6.09293e+06	
5.65569e+06	6.0367e+06	
5.65569e+06	6.08025e+06	
5.65569e+06	6.03162e+06	
5.65569e+06	6.12905e+06	
5.65569e+06	6.21996e+06	
5.65569e+06	5.97645e+06	
5.65569e+06	6.09864e+06	
5.65569e+06	6.14307e+06	
5.65569e+06	6.03603e+06	
5.65569e+06	6.12193e+06	
5.65569e+06	6.16851e+06	
5.65569e+06	5.95979e+06	
5.65569e+06	6.02681e+06	
5.65569e+06	6.00085e+06	
5.65569e+06	6.2172e+06	
5.65569e+06	6.01385e+06	
5.65569e+06	6.21799e+06	
5.65569e+06	5.94818e+06	
5.65569e+06	6.03573e+06	
5.65569e+06	6.18771e+06	
5.65569e+06	6.09876e+06	
5.65569e+06	6.04669e+06	
5.65569e+06	6.06317e+06	
5.65569e+06	6.04797e+06	
5.65569e+06	6.11175e+06	
5.65569e+06	5.96777e+06	
5.65569e+06	6.14172e+06	
5.65569e+06	6.1466e+06	
5.65569e+06	6.08431e+06	
5.65569e+06	6.13193e+06	
5.65569e+06	6.16604e+06	
5.65569e+06	5.98992e+06	
